CHR	CHUNK	TSNP	FROM	TO
7	34	17908130	17906395	18616234
7	35	18616374	18616275	19215372
7	36	19215459	19215459	19748036
7	37	19748700	19748122	20282203
7	38	20282736	20282304	20865445
7	39	20865556	20865556	21509862
7	40	21511188	21509909	22013704
7	41	22013935	22013731	22675338
7	42	22676008	22675468	23334177
7	43	23334792	23334197	24032390
7	44	24032415	24032412	24683310
7	45	24683500	24683459	25330936
7	46	25330937	25330937	25966418
7	47	25966546	25966446	26684612
7	48	26685179	26684652	27479392
7	49	27479538	27479439	28189555
7	50	28189946	28189576	28854950
7	51	28855584	28854960	29515470
7	52	29515791	29515604	30229561
7	53	30229635	30229570	30948433
7	54	30948751	30948440	31631683
7	55	31631736	31631736	32266523
7	56	32266624	32266545	32940923
7	57	32941119	32940954	33663009
7	58	33663058	33663038	34380855
7	59	34382127	34381023	35059143
7	60	35059534	35059412	35772982
7	61	35774442	35773088	36501213
7	62	36501850	36501303	37156485
7	63	37157142	37156550	37860576
7	64	37860781	37860630	38474451
7	65	38474619	38474619	39193748
7	66	39194416	39193760	39959653
7	67	39961504	39959853	40738576
7	68	40739283	40738608	41454550
7	69	41455206	41454685	42118160
7	70	42118325	42118242	42772819
7	71	42773356	42772850	43469689
7	72	43469995	43469724	44255194
7	73	44255643	44255228	45032666
7	74	45032816	45032724	45694926
7	75	45695331	45695103	46382921
7	76	46383369	46382979	47029972
7	77	47030491	47030029	47679486
7	78	47679699	47679501	48319451
7	79	48321286	48319499	48988826
7	80	48988936	48988907	49599280
7	81	49599757	49599418	50295159
7	82	50295305	50295305	50982400
7	83	50982526	50982406	51656273
7	84	51656643	51656274	52256923
7	85	52256935	52256935	52810285
7	86	52810671	52810357	53345239
7	87	53345258	53345258	53969345
7	88	53969464	53969378	54557892
7	89	54557936	54557932	55188746
7	90	55189190	55188769	55862239
7	91	55862375	55862315	56601534
7	92	56601569	56601569	57436296
7	93	57436325	57436325	61516910
7	94	61517144	61516943	62198862
7	95	62199161	62198888	62708648
7	96	62708906	62708669	63757594
7	97	63757692	63757644	64455192
7	98	64455399	64455231	65420033
7	99	65420188	65420083	66209684
7	100	66210007	66209703	66932502
7	101	66933249	66932602	67529939
7	102	67531248	67530119	68095264
7	103	68096312	68095615	68691140
7	104	68691749	68691257	69538587
7	105	69539140	69538682	70322573
7	106	70322671	70322665	70951170
7	107	70951879	70951264	71575579
7	108	71575701	71575589	72257343
7	109	72258312	72257502	73401313
7	110	73403193	73401750	75050764
7	111	75051324	75050825	75787450
7	112	75788111	75787475	76780586
7	113	76780750	76780617	77540045
7	114	77540136	77540069	78182289
7	115	78182426	78182345	78844249
7	116	78844608	78844299	79514228
7	117	79514350	79514350	80225597
7	118	80225688	80225613	80875997
7	119	80876005	80876005	81592017
7	120	81593220	81592118	82277820
7	121	82278462	82277825	82980957
7	122	82981085	82980965	83674111
7	123	83674323	83674234	84411093
7	124	84414246	84411110	85153968
7	125	85155661	85154160	85826030
7	126	85826478	85826031	86573076
7	127	86573969	86573137	87318810
7	128	87323416	87318840	88155657
7	129	88155743	88155666	88841598
7	130	88841604	88841604	89490641
7	131	89490787	89490669	90186984
7	132	90187374	90187096	90945174
7	133	90945915	90945482	91725895
7	134	91726927	91725902	92618675
7	135	92619450	92618697	93429912
7	136	93430720	93429991	94176889
7	137	94176965	94176908	94998493
7	138	94999037	94998686	95732191
7	139	95734037	95732196	96538254
7	140	96538307	96538307	97273013
7	141	97273056	97273056	97960664
7	142	97960777	97960739	98653101
7	143	98653359	98653132	99447118
7	144	99447123	99447122	100310179
7	145	100310333	100310201	101008550
7	146	101008801	101008566	101713863
7	147	101714040	101713909	102713226
7	148	102714575	102713376	103398485
7	149	103398668	103398533	104012557
7	150	104014346	104012604	104685434
7	151	104686317	104685516	105404981
7	152	105405024	105405024	106110729
7	153	106110799	106110799	106864520
7	154	106865320	106864574	107549770
7	155	107549946	107549835	108254564
7	156	108254593	108254576	108913951
7	157	108914548	108913975	109583100
7	158	109583147	109583125	110251191
7	159	110252270	110251421	110998312
7	160	110998493	110998377	111736084
7	161	111736240	111736141	112519061
7	162	112521148	112519138	113328230
7	163	113328435	113328329	114178002
7	164	114178279	114178084	114965217
7	165	114965237	114965237	115738648
7	166	115738814	115738814	116548150
7	167	116549862	116548323	117453931
7	168	117454301	117453987	118233707
7	169	118234123	118233724	118966033
7	170	118968350	118966320	119731376
7	171	119732617	119731598	120530017
7	172	120532451	120530125	121249593
7	173	121257173	121249732	122062679
7	174	122064839	122062968	122824227
7	175	122825956	122824236	123611287
7	176	123611430	123611329	124322343
7	177	124322409	124322409	125044690
7	178	125044749	125044737	125653745
7	179	125653880	125653758	126323675
7	180	126324030	126323690	127073399
7	181	127073959	127073533	127889030
7	182	127890062	127889376	128640899
7	183	128641226	128640933	129414806
7	184	129415319	129414852	130292802
7	185	130293022	130292876	131044662
7	186	131045859	131044754	131729186
7	187	131729411	131729265	132372840
7	188	132373204	132372847	133172277
7	189	133173767	133172327	133933095
7	190	133934197	133933114	134614262
7	191	134614395	134614285	135338672
7	192	135338677	135338675	136019256
7	193	136019524	136019390	136753382
7	194	136753760	136753502	137447001
7	195	137447398	137447136	138124303
7	196	138125001	138124333	138756915
7	197	138756957	138756957	139510519
7	198	139514254	139510570	140204625
7	199	140204761	140204681	140996342
7	200	140996407	140996357	141720884
7	201	141724214	141720886	142404627
7	202	142405063	142404699	143115504
7	203	143116061	143115783	144320442
7	204	144321911	144320763	144986899
7	205	144987332	144986991	145661707
7	206	145661844	145661708	146307239
7	207	146307825	146307277	146952740
7	208	146952749	146952749	147516888
7	209	147516987	147516911	148101060
7	210	148101557	148101094	148771453
7	211	148771970	148771488	149440790
7	212	149441318	149440830	150147784
7	213	150148712	150148077	150760483
7	214	150761150	150760813	151413795
7	215	151414329	151413805	152117348
7	216	152117457	152117364	152752992
7	217	152753028	152753028	153339349
7	218	153339359	153339359	154019996
7	219	154020074	154020015	154699105
7	220	154699227	154699211	155242265
7	221	155242699	155242310	155834970
7	222	155835193	155835180	156429434
7	223	156429636	156429475	157048136
7	224	157048322	157048270	157601975
7	225	157602160	157602108	158091068
7	226	158091465	158091208	158672272
7	227	158672619	158672273	159128554
8	1	11816	11816	571735
8	2	572292	571754	1057924
8	3	1058198	1057945	1431618
8	4	1431830	1431639	1880123
8	5	1880434	1880197	2309508
8	6	2309798	2309565	2734916
8	7	2735376	2734940	3114567
8	8	3114691	3114595	3393944
8	9	3394470	3394038	3655863
8	10	3655904	3655884	3905557
8	11	3905568	3905568	4143357
8	12	4143360	4143360	4406928
8	13	4407418	4406949	4723241
8	14	4723649	4723243	5033309
8	15	5033424	5033375	5350986
8	16	5351256	5351005	5659225
8	17	5659303	5659243	5985614
8	18	5985741	5985637	6316945
8	19	6317165	6316963	6715925
8	20	6715977	6715927	8077672
8	21	8078404	8077704	8555224
8	22	8555269	8555269	9022364
8	23	9022592	9022409	9502212
8	24	9502550	9502244	10015948
8	25	10016634	10015959	10460373
8	26	10460387	10460387	10953074
8	27	10953092	10953079	11420039
8	28	11420104	11420042	11860897
8	29	11861280	11860907	12748329
8	30	12748494	12748404	13184033
8	31	13184298	13184073	13597134
8	32	13597205	13597156	13945437
8	33	13945585	13945458	14366227
8	34	14366449	14366229	14824368
8	35	14824832	14824434	15272742
8	36	15272914	15272780	15703417
8	37	15703434	15703434	16128866
8	38	16135246	16128892	16616747
8	39	16617306	16616754	17125710
8	40	17125768	17125756	17556943
8	41	17556976	17556976	17997946
8	42	17998436	17997971	18464930
8	43	18465206	18464994	18940744
8	44	18940907	18940748	19415549
8	45	19416428	19415695	19952902
8	46	19953427	19952951	20504003
8	47	20504466	20504028	21039933
8	48	21039961	21039961	21599711
8	49	21600469	21599777	22260004
8	50	22260263	22260011	22898012
8	51	22898085	22898024	23466448
8	52	23466466	23466466	24136427
8	53	24136567	24136453	24778495
8	54	24778956	24778506	25464535
8	55	25464656	25464656	26125787
8	56	26126137	26125831	26776533
8	57	26776592	26776557	27403103
8	58	27403777	27403230	28042416
8	59	28043134	28042485	28742764
8	60	28745967	28742865	29437957
8	61	29438114	29438024	30117900
8	62	30118049	30117943	30854730
8	63	30855031	30854770	31559065
8	64	31559891	31559066	32258068
8	65	32258635	32258082	32988204
8	66	32997156	32988248	33700812
8	67	33700926	33700838	34421924
8	68	34422247	34421936	35108541
8	69	35109980	35108567	35928306
8	70	35928309	35928309	36688149
8	71	36689435	36688311	37385325
8	72	37385495	37385326	38210545
8	73	38212413	38210591	39001373
8	74	39001714	39001394	39747175
8	75	39747232	39747232	40343754
8	76	40344076	40343788	40972496
8	77	40972676	40972561	41613340
8	78	41613496	41613403	42378703
8	79	42379923	42378848	43168390
8	80	43172409	43168399	43684386
8	81	43686973	43684400	47279931
8	82	47280453	47279952	47896822
8	83	47898093	47896901	48820819
8	84	48820956	48820956	49642877
8	85	49643243	49642910	50343222
8	86	50343703	50343273	51006737
8	87	51008524	51006807	51641866
8	88	51642397	51641875	52259890
8	89	52260284	52259917	52950768
8	90	52950878	52950809	53687240
8	91	53688913	53687328	54300255
8	92	54300355	54300355	55003832
8	93	55004130	55003846	55740599
8	94	55740605	55740605	56401019
8	95	56401590	56401044	57056267
8	96	57057684	57056288	57721498
8	97	57721507	57721507	58318276
8	98	58318286	58318286	58939264
8	99	58939543	58939375	59630282
8	100	59631399	59630314	60361084
8	101	60362583	60361122	61050592
8	102	61050849	61050632	61779889
8	103	61779936	61779936	62459476
8	104	62459486	62459486	63115146
8	105	63115829	63115183	63770857
8	106	63770891	63770891	64482333
8	107	64482634	64482360	65304592
8	108	65304994	65304703	66102313
8	109	66102770	66102532	66832376
8	110	66832468	66832468	67553445
8	111	67554357	67553666	68426200
8	112	68427547	68426201	69107335
8	113	69107730	69107338	69822138
8	114	69822190	69822158	70487647
8	115	70487712	70487652	71182802
8	116	71182846	71182806	71948691
8	117	71949105	71948692	72672867
8	118	72673035	72673004	73319992
8	119	73320315	73320089	74020249
8	120	74021043	74020258	74727586
8	121	74730370	74727643	75426672
8	122	75426804	75426804	76149180
8	123	76149576	76149181	76844258
8	124	76844491	76844352	77566112
8	125	77566165	77566124	78309350
8	126	78309350	78309350	79017663
8	127	79017856	79017731	79784506
8	128	79784997	79784580	80512347
8	129	80513354	80512368	81264015
8	130	81264052	81264018	82031214
8	131	82031952	82031237	82705691
8	132	82705779	82705779	83442465
8	133	83443500	83442473	84103020
8	134	84103107	84103107	84732508
8	135	84732827	84732755	85387796
8	136	85387912	85387804	86131009
8	137	86131463	86131020	87201127
8	138	87201689	87201389	87882416
8	139	87882451	87882448	88476281
8	140	88476682	88476545	89241236
8	141	89241283	89241268	89939772
8	142	89939813	89939773	90590606
8	143	90591357	90590846	91333198
8	144	91333960	91333199	92092463
8	145	92093373	92092636	92911619
8	146	92912282	92911910	93680423
8	147	93681178	93680447	94539232
8	148	94541184	94539301	95278307
8	149	95279023	95278447	96029286
8	150	96029707	96029432	96729591
8	151	96729924	96729769	97445226
8	152	97446035	97445314	98218661
8	153	98218939	98218680	98911062
8	154	98911142	98911124	99689258
8	155	99690889	99689438	100619242
8	156	100620221	100619325	101445944
8	157	101446559	101445984	102132835
8	158	102133008	102132865	102803377
8	159	102805816	102803427	103545135
8	160	103545192	103545192	104215043
8	161	104215466	104215371	104932584
8	162	104933230	104932612	105621942
8	163	105622521	105622023	106360982
8	164	106361393	106361016	107112329
8	165	107112342	107112342	107875074
8	166	107875134	107875134	108570285
8	167	108572931	108570293	109261434
8	168	109261562	109261562	110015411
8	169	110015953	110015479	110741524
8	170	110742305	110741582	111577812
8	171	111578094	111577937	112327319
8	172	112327321	112327321	113091181
8	173	113092014	113091259	113843421
8	174	113843553	113843482	114596493
8	175	114597405	114596517	115264989
8	176	115266059	115265044	115976775
8	177	115977341	115976926	116739429
8	178	116740014	116739605	117571144
8	179	117571728	117571152	118311623
8	180	118311980	118311769	119026237
8	181	119028915	119026386	119713879
8	182	119715074	119713936	120396897
8	183	120400532	120396942	121115335
8	184	121115611	121115365	121884596
8	185	121885373	121884633	122536527
8	186	122536602	122536561	123260988
8	187	123262274	123262274	123926116
8	188	123927498	123926159	124659433
8	189	124659524	124659492	125330357
8	190	125331729	125330388	125996825
8	191	126007814	125996866	126710165
8	192	126711943	126710180	127345654
8	193	127346311	127345711	127985394
8	194	127985445	127985415	128601202
8	195	128601372	128601372	129223205
8	196	129223271	129223227	129846248
8	197	129846919	129846275	130510364
8	198	130511100	130510443	131182323
8	199	131182362	131182326	131819444
8	200	131819958	131819479	132450459
8	201	132451455	132450537	133055359
8	202	133055434	133055434	133711449
8	203	133711481	133711481	134357897
8	204	134358388	134357956	134936145
8	205	134937265	134936247	135530081
8	206	135530265	135530148	136160689
8	207	136160762	136160736	136825742
8	208	136826022	136825750	137428876
8	209	137429058	137428922	138116856
8	210	138117567	138116909	138758249
8	211	138758714	138758521	139378954
8	212	139381546	139378963	139994341
8	213	139994800	139994344	140550406
8	214	140550469	140550430	141167677
8	215	141168773	141167798	141872483
8	216	141873688	141872578	142506936
8	217	142507530	142506957	143160177
8	218	143160206	143160206	143773410
8	219	143774193	143773421	144377291
8	220	144377334	144377334	144978967
8	221	144979403	144979063	145866570
8	222	145879883	145866574	146303788
9	1	10469	10469	609787
9	2	609829	609827	1020254
9	3	1021255	1020290	1485043
9	4	1485199	1485061	1865530
9	5	1866537	1865601	2355347
9	6	2355672	2355380	2847546
9	7	2848800	2847550	3348123
9	8	3348455	3348147	3943670
9	9	3944062	3943700	4387060
9	10	4387530	4387119	4858694
9	11	4858702	4858702	5398220
9	12	5398240	5398240	5987054
9	13	5989087	5987065	6610138
9	14	6610326	6610159	7091935
9	15	7091968	7091936	7556304
9	16	7557471	7556308	8063701
9	17	8063984	8063705	8554891
9	18	8554938	8554938	9023714
9	19	9023798	9023731	9524386
9	20	9525018	9524476	9995808
9	21	9995882	9995809	10479884
9	22	10479902	10479890	11003940
9	23	11004700	11004046	11476045
9	24	11476918	11476113	11957287
9	25	11957699	11957366	12478315
9	26	12478493	12478352	13055383
9	27	13055857	13055399	13670365
9	28	13670617	13670613	14217895
9	29	14218106	14218106	14804776
9	30	14804943	14804856	15347102
9	31	15347161	15347161	15921981
9	32	15922137	15922035	16452317
9	33	16452659	16452333	16999745
9	34	16999749	16999749	17563645
9	35	17563817	17563667	18071520
9	36	18071787	18071535	18613473
9	37	18613533	18613477	19153207
9	38	19153230	19153230	19737186
9	39	19737865	19737599	20288783
9	40	20288794	20288794	20965137
9	41	20965556	20965210	21558030
9	42	21559961	21558277	22153971
9	43	22154009	22154009	22752497
9	44	22752625	22752519	23288162
9	45	23288364	23288222	23880373
9	46	23880959	23880395	24516734
9	47	24520194	24516768	25068290
9	48	25070060	25068303	25625238
9	49	25625287	25625287	26219782
9	50	26220633	26219826	26825078
9	51	26825140	26825140	27407131
9	52	27407845	27407144	28009264
9	53	28009353	28009286	28608115
9	54	28608596	28608223	29234978
9	55	29235131	29235089	29858985
9	56	29859922	29859024	30490506
9	57	30491677	30490616	31115534
9	58	31115739	31115541	31727398
9	59	31727580	31727399	32337054
9	60	32337406	32337098	33022637
9	61	33023465	33022709	33774523
9	62	33774537	33774537	34610566
9	63	34612068	34610608	35468019
9	64	35468109	35468109	36237887
9	65	36238068	36237974	36946386
9	66	36946933	36946396	37696985
9	67	37697265	37697265	38409356
9	68	38409403	38409401	41969172
9	69	41969341	41969341	46360909
9	70	46374789	46361208	71097118
9	71	71099457	71097139	71827919
9	72	71828018	71827960	72555026
9	73	72555370	72555030	73281734
9	74	73282329	73281742	74003265
9	75	74004478	74003266	74759606
9	76	74760556	74759858	75537590
9	77	75539077	75537712	76307024
9	78	76307305	76307121	77077860
9	79	77078606	77077915	77826396
9	80	77826595	77826457	78464324
9	81	78464482	78464356	79132145
9	82	79133079	79132335	79758684
9	83	79758953	79758686	80451620
9	84	80451693	80451693	81138196
9	85	81138464	81138464	81789862
9	86	81790293	81789943	82489319
9	87	82489613	82489518	83147694
9	88	83147698	83147698	83763509
9	89	83763562	83763562	84476329
9	90	84477403	84476460	85373051
9	91	85373362	85373084	86080243
9	92	86080291	86080291	86845251
9	93	86845674	86845274	87496996
9	94	87497110	87497110	88218153
9	95	88218593	88218168	88978693
9	96	88978867	88978867	89651744
9	97	89652307	89651842	90298209
9	98	90298531	90298228	90953141
9	99	90954788	90953175	91563306
9	100	91563353	91563353	92241847
9	101	92242062	92241877	93118531
9	102	93119382	93118670	93757518
9	103	93758276	93757561	94492503
9	104	94492678	94492604	95217552
9	105	95217930	95217561	95997112
9	106	95997543	95997205	96676189
9	107	96676302	96676212	97442576
9	108	97443341	97442607	98241012
9	109	98242112	98241070	98920916
9	110	98921439	98921032	99706907
9	111	99708630	99706933	100501483
9	112	100502301	100501650	101223093
9	113	101223274	101223120	101919509
9	114	101920599	101919518	102815556
9	115	102816535	102815821	103610099
9	116	103610265	103610265	104314237
9	117	104315255	104314388	104956028
9	118	104956178	104956178	105540308
9	119	105540948	105540311	106162310
9	120	106162475	106162384	106808323
9	121	106809026	106808393	107455860
9	122	107456484	107455941	108087173
9	123	108087510	108087184	108800574
9	124	108802528	108800643	109510815
9	125	109511002	109510832	110216008
9	126	110216245	110216071	110840062
9	127	110840150	110840091	111436958
9	128	111437104	111436990	112098108
9	129	112099002	112098154	112757876
9	130	112758078	112757948	113394091
9	131	113394692	113394285	114067056
9	132	114069273	114067081	114781443
9	133	114781919	114781459	115517476
9	134	115517785	115517604	116271007
9	135	116271425	116271166	116961581
9	136	116962398	116961585	117619370
9	137	117619609	117619464	118310245
9	138	118310448	118310265	119079867
9	139	119081995	119079871	119775363
9	140	119775375	119775375	120464922
9	141	120465144	120464995	121164905
9	142	121165381	121165089	121853097
9	143	121855122	121853130	122586746
9	144	122587624	122586899	123322124
9	145	123322313	123322154	124144681
9	146	124145571	124145089	124849021
9	147	124850061	124849428	125521971
9	148	125523416	125521972	126331350
9	149	126332230	126331390	127072443
9	150	127073312	127072478	127840160
9	151	127840243	127840243	128621641
9	152	128623163	128621669	129331232
9	153	129331815	129331289	130129946
9	154	130130007	130130007	130885335
9	155	130885529	130885353	131654445
9	156	131654547	131654547	132326267
9	157	132326497	132326270	132981933
9	158	132983263	132981966	133791301
9	159	133791342	133791342	134437242
9	160	134437728	134437308	135159506
9	161	135161096	135159540	135827245
9	162	135827275	135827275	136457319
9	163	136457502	136457361	136995929
9	164	136996067	136995932	137630560
9	165	137630568	137630568	138144907
9	166	138145804	138144994	138677757
9	167	138678954	138677931	139321443
9	168	139321545	139321452	139916471
9	169	139916833	139916529	140579904
9	170	140580400	140580027	141146683
10	1	60969	60969	680382
10	2	680428	680428	1286639
10	3	1286740	1286654	1825167
10	4	1826333	1825361	2341940
10	5	2341947	2341947	2866453
10	6	2866639	2866485	3338776
10	7	3338974	3338783	3946744
10	8	3946784	3946784	4492782
10	9	4493747	4492871	5055640
10	10	5055699	5055690	5605038
10	11	5605094	5605094	6197001
10	12	6197005	6197005	6785466
10	13	6785723	6785588	7341420
10	14	7341732	7341444	7936217
10	15	7937690	7936322	8532244
10	16	8532635	8532250	9195441
10	17	9195593	9195513	9954130
10	18	9954218	9954134	10541137
10	19	10541911	10541159	11171448
10	20	11171620	11171453	11803105
10	21	11803185	11803174	12402608
10	22	12402701	12402673	12962854
10	23	12962992	12962861	13549769
10	24	13549825	13549825	14106913
10	25	14107611	14107068	14678360
10	26	14678633	14678364	15259323
10	27	15259495	15259356	15841008
10	28	15843331	15841053	16427375
10	29	16427446	16427387	16999530
10	30	16999566	16999566	17588362
10	31	17588665	17588457	18581836
10	32	18582514	18581933	19169862
10	33	19169887	19169887	19724357
10	34	19725008	19724450	20316265
10	35	20316615	20316313	20884908
10	36	20884931	20884931	21505307
10	37	21505385	21505363	22326171
10	38	22326472	22326359	23043807
10	39	23044974	23043923	23725235
10	40	23725892	23725269	24362125
10	41	24363632	24362212	25041210
10	42	25041446	25041259	25700732
10	43	25701341	25700819	26303714
10	44	26304072	26303742	26928605
10	45	26928974	26928664	27572440
10	46	27573109	27572452	28268328
10	47	28268402	28268350	28968267
10	48	28968306	28968306	29572284
10	49	29572595	29572357	30176755
10	50	30177409	30176760	30796472
10	51	30796669	30796497	31372583
10	52	31372595	31372590	32093199
10	53	32093601	32093348	32791640
10	54	32791799	32791642	33486831
10	55	33486948	33486948	34144233
10	56	34144376	34144315	34799458
10	57	34800584	34799620	35519781
10	58	35521382	35519791	36275139
10	59	36275817	36275431	36921281
10	60	36921500	36921500	37609938
10	61	37610257	37609941	38337327
10	62	38338567	38337403	39083544
10	63	39083597	39083575	42885580
10	64	42886308	42885611	43507918
10	65	43508001	43507955	44210411
10	66	44210517	44210517	44810732
10	67	44810820	44810820	45426792
10	68	45427052	45426793	46093648
10	69	46093858	46093688	48473692
10	70	48473929	48473914	49817522
10	71	49818324	49817578	50427859
10	72	50429197	50427936	51104341
10	73	51104456	51104449	52464552
10	74	52464776	52464650	53191482
10	75	53191646	53191570	53803820
10	76	53804712	53803865	54495289
10	77	54495617	54495299	55088305
10	78	55088535	55088330	55709466
10	79	55709935	55709482	56288120
10	80	56288866	56288130	56934623
10	81	56934870	56934727	57627128
10	82	57627552	57627144	58336296
10	83	58336534	58336306	58916570
10	84	58916759	58916577	59534985
10	85	59535097	59535060	60232832
10	86	60234662	60232929	60986939
10	87	60987615	60987010	61695291
10	88	61695532	61695335	62364121
10	89	62364991	62364539	63032714
10	90	63033004	63032831	63723187
10	91	63723336	63723247	64433353
10	92	64433455	64433452	65169481
10	93	65171053	65169482	65886809
10	94	65888603	65886832	66590331
10	95	66590528	66590336	67186462
10	96	67186756	67186667	67808099
10	97	67808257	67808199	68391751
10	98	68391937	68391937	69057404
10	99	69057549	69057508	69829632
10	100	69829643	69829643	70525591
10	101	70527832	70525734	71186977
10	102	71187008	71187008	71801880
10	103	71802155	71801889	72454449
10	104	72454494	72454471	73056519
10	105	73056540	73056534	73673430
10	106	73673444	73673444	74416872
10	107	74417164	74416902	75251755
10	108	75259077	75251759	76118701
10	109	76119296	76119016	76980260
10	110	76982737	76980280	77764292
10	111	77765672	77764508	78497181
10	112	78497984	78497323	79210033
10	113	79210065	79210045	79888812
10	114	79889154	79888837	80518737
10	115	80518888	80518859	81175250
10	116	81175273	81175273	81892696
10	117	81893017	81892826	82574262
10	118	82574343	82574343	83234327
10	119	83234500	83234385	83881773
10	120	83882883	83881874	84602584
10	121	84603201	84602603	85235970
10	122	85236031	85235977	85875553
10	123	85875727	85875727	86565204
10	124	86565297	86565297	87171503
10	125	87171736	87171578	87844479
10	126	87844765	87844551	88536979
10	127	88537552	88536980	89477109
10	128	89477221	89477171	90258825
10	129	90258876	90258876	90988242
10	130	90988250	90988250	91677290
10	131	91677360	91677360	92352742
10	132	92353890	92352817	93041313
10	133	93042251	93041395	93861740
10	134	93862952	93861758	94714844
10	135	94715145	94714985	95398615
10	136	95398886	95398650	96151889
10	137	96152125	96151897	96822033
10	138	96822283	96822047	97577656
10	139	97577746	97577686	98360752
10	140	98361017	98360855	99125684
10	141	99125722	99125722	99843276
10	142	99843774	99843345	100514621
10	143	100515217	100514706	101324580
10	144	101324823	101324616	102095426
10	145	102096354	102095515	102869293
10	146	102869774	102869317	103815716
10	147	103816828	103815818	104731249
10	148	104732996	104731332	105589399
10	149	105590558	105589452	106326013
10	150	106326674	106326145	107062934
10	151	107062944	107062944	107775345
10	152	107776242	107775364	108465159
10	153	108466775	108465163	109105005
10	154	109105019	109105019	109723383
10	155	109723613	109723388	110349086
10	156	110349412	110349095	110930030
10	157	110930658	110930147	111545533
10	158	111545653	111545536	112276753
10	159	112277340	112276807	112963599
10	160	112963725	112963710	113542099
10	161	113542155	113542155	114195130
10	162	114195645	114195135	114938906
10	163	114940069	114938956	115608189
10	164	115609915	115608287	116278515
10	165	116278579	116278561	117025871
10	166	117028264	117025890	117714807
10	167	117715113	117714926	118387454
10	168	118387965	118387567	119170990
10	169	119171671	119171003	119902420
10	170	119903797	119902442	120596432
10	171	120596677	120596433	121266045
10	172	121266227	121266195	121956595
10	173	121956898	121956615	122593056
10	174	122593111	122593105	123236853
10	175	123236920	123236920	123880771
10	176	123880823	123880823	124528934
10	177	124529097	124529097	125232200
10	178	125232239	125232239	125833769
10	179	125835227	125833934	126523193
10	180	126523605	126523333	127168364
10	181	127170160	127168461	127843921
10	182	127844156	127844035	128466479
10	183	128466845	128466507	129235253
10	184	129235680	129235286	129786638
10	185	129786662	129786644	130386960
10	186	130386966	130386966	130977747
10	187	130977874	130977792	131581275
10	188	131581873	131581367	132235742
10	189	132235979	132235797	132763311
10	190	132763438	132763438	133300091
10	191	133300258	133300190	133962044
10	192	133962089	133962081	134557094
10	193	134557235	134557095	135114694
10	194	135114757	135114757	135524373
11	1	102905	87150	739243
11	2	739304	739297	1384880
11	3	1384920	1384920	2003944
11	4	2004915	2003996	2609396
11	5	2610415	2609427	3237565
11	6	3237787	3237616	3842106
11	7	3842987	3842160	4494958
11	8	4495028	4494977	4978910
11	9	4979069	4979054	5479815
11	10	5479891	5479879	6024684
11	11	6025297	6024761	6673884
11	12	6674982	6673895	7277944
11	13	7278120	7278023	7855689
11	14	7855756	7855756	8441957
11	15	8442054	8441959	9177632
11	16	9178421	9177775	9897886
11	17	9898984	9897906	10576232
11	18	10576356	10576267	11222542
11	19	11222560	11222545	11803664
11	20	11803774	11803686	12419177
11	21	12419183	12419183	13103104
11	22	13103113	13103113	13780603
11	23	13781125	13780689	14562760
11	24	14567538	14563527	15367271
11	25	15367272	15367272	16105623
11	26	16112180	16105770	16936342
11	27	16937968	16936555	17670231
11	28	17670256	17670256	18407306
11	29	18407320	18407320	19081858
11	30	19081966	19081966	19716957
11	31	19716995	19716966	20355428
11	32	20356344	20355577	20989155
11	33	20989199	20989183	21594404
11	34	21595509	21594440	22188877
11	35	22189097	22188982	22825178
11	36	22825559	22825217	23435454
11	37	23435582	23435482	24033963
11	38	24034193	24034131	24605156
11	39	24605252	24605206	25181556
11	40	25181838	25181611	25765146
11	41	25765184	25765161	26319893
11	42	26321391	26319946	27003228
11	43	27003417	27003241	27801879
11	44	27803398	27801927	28695181
11	45	28695274	28695274	29419408
11	46	29419712	29419410	30098431
11	47	30098620	30098540	30827338
11	48	30828136	30827350	31763385
11	49	31763951	31763456	32469185
11	50	32469259	32469234	33249713
11	51	33250478	33249743	33995797
11	52	33996241	33995889	34655152
11	53	34655244	34655244	35300531
11	54	35300905	35300581	35971954
11	55	35972672	35971991	36610931
11	56	36611681	36610969	37294329
11	57	37294552	37294332	37911351
11	58	37911425	37911373	38553072
11	59	38553753	38553137	39235363
11	60	39236722	39235379	39876340
11	61	39876405	39876403	40548709
11	62	40549546	40548778	41242190
11	63	41243100	41242215	41905366
11	64	41905548	41905420	42510115
11	65	42511030	42510134	43100006
11	66	43100312	43100288	43827011
11	67	43828093	43827092	44519854
11	68	44519978	44519978	45156968
11	69	45157899	45157040	45835554
11	70	45835556	45835556	46740374
11	71	46741495	46740391	47616127
11	72	47619660	47616217	48370967
11	73	48371017	48370985	48875286
11	74	48875364	48875297	49611319
11	75	49611340	49611340	50228517
11	76	50228664	50228570	50671226
11	77	50671438	50671238	51452518
11	78	51452658	51452524	55050912
11	79	55051017	55050925	55485115
11	80	55485181	55485158	56033180
11	81	56033563	56033329	56664085
11	82	56664186	56664104	57373442
11	83	57374332	57373474	58147028
11	84	58147092	58147057	58828847
11	85	58830077	58828855	59526320
11	86	59526704	59526468	60204041
11	87	60204097	60204097	60882225
11	88	60882722	60882250	61724218
11	89	61724292	61724292	62431959
11	90	62432815	62432015	63118271
11	91	63118469	63118320	63886408
11	92	63886539	63886409	64668020
11	93	64672292	64668021	65468294
11	94	65468593	65468548	66252723
